Airline,AirlineID,Source,SourceID,Destination,DestinationID,Codeshare,Stops,Equipment
F9,2468,PIR,5761,DEN,3751,Y,0,BE1
F9,2468,PIR,5761,HON,3491,Y,0,BE1
F9,2468,PSP,3839,DEN,3751,,0,319
F9,2468,RDU,3626,TTN,3447,,0,319
F9,2468,RSW,3793,DEN,3751,,0,319 320
F9,2468,RSW,3793,ILG,3859,,0,320
F9,2468,RSW,3793,TTN,3447,,0,319
F9,2468,SAN,3731,DEN,3751,,0,319 320
F9,2468,SBA,3949,DEN,3751,,0,319
F9,2468,SEA,3577,DEN,3751,,0,320 319
F9,2468,SFO,3469,DEN,3751,,0,320 319
F9,2468,SLC,3536,DEN,3751,,0,320 319
F9,2468,SNA,3867,DEN,3751,,0,319
F9,2468,SOW,7078,FMN,3743,Y,0,BE1
F9,2468,SOW,7078,PHX,3462,Y,0,BE1
F9,2468,STL,3678,DEN,3751,,0,320 319
F9,2468,TPA,3646,DEN,3751,,0,319 320
F9,2468,TPA,3646,ILG,3859,,0,320
F9,2468,TPA,3646,TTN,3447,,0,319
F9,2468,TTN,3447,ATL,3682,,0,319
F9,2468,TTN,3447,BNA,3690,,0,319
F9,2468,TTN,3447,CLE,3486,,0,319
F9,2468,TTN,3447,CLT,3876,,0,319
F9,2468,TTN,3447,CVG,3488,,0,319
F9,2468,TTN,3447,DTW,3645,,0,319
F9,2468,TTN,3447,FLL,3533,,0,319
F9,2468,TTN,3447,IND,3585,,0,319
F9,2468,TTN,3447,MCO,3878,,0,319
F9,2468,TTN,3447,MDW,3747,,0,319
F9,2468,TTN,3447,RDU,3626,,0,319
F9,2468,TTN,3447,RSW,3793,,0,319
F9,2468,TTN,3447,TPA,3646,,0,319
F9,2468,TTN,3447,UST,6989,,0,319
F9,2468,TYS,3676,DEN,3751,,0,319
F9,2468,UST,6989,TTN,3447,,0,319
F9,2468,WRL,5777,CYS,3804,Y,0,BEH BE1
FL,1316,ABQ,4019,DEN,3751,Y,0,73W
FL,1316,ABQ,4019,LAS,3877,Y,0,73W
FL,1316,ABQ,4019,MCI,3458,Y,0,73W
FL,1316,ABQ,4019,MDW,3747,Y,0,73W
FL,1316,ABQ,4019,PDX,3720,Y,0,73W
FL,1316,ALB,3864,BWI,3849,Y,0,73W
FL,1316,ALB,3864,EWR,3494,Y,0,73W
FL,1316,ALB,3864,FLL,3533,Y,0,73W
FL,1316,ALB,3864,MDW,3747,Y,0,73W
FL,1316,ALB,3864,TPA,3646,Y,0,73W
FL,1316,AMA,3840,DAL,3502,Y,0,735 73W
FL,1316,AMA,3840,DEN,3751,Y,0,735
FL,1316,AMA,3840,MDW,3747,Y,0,73W
FL,1316,ATL,3682,AUS,3673,,0,73G
FL,1316,ATL,3682,BDL,3825,,0,717
FL,1316,ATL,3682,BOS,3448,,0,717
FL,1316,ATL,3682,BWI,3849,,0,73G
FL,1316,ATL,3682,CAK,4112,,0,717
FL,1316,ATL,3682,CMH,3759,,0,717
FL,1316,ATL,3682,DAY,3627,,0,717
FL,1316,ATL,3682,DCA,3520,,0,717
FL,1316,ATL,3682,DEN,3751,,0,73G
FL,1316,ATL,3682,DTW,3645,,0,717 73G
FL,1316,ATL,3682,FLL,3533,,0,717
FL,1316,ATL,3682,HOU,3566,,0,717
FL,1316,ATL,3682,IND,3585,,0,717
FL,1316,ATL,3682,JAX,3712,,0,717
FL,1316,ATL,3682,LAS,3877,,0,73G
FL,1316,ATL,3682,LAX,3484,,0,73G
FL,1316,ATL,3682,LGA,3697,,0,717
FL,1316,ATL,3682,MCI,3458,,0,717
FL,1316,ATL,3682,MCO,3878,,0,717 73G
FL,1316,ATL,3682,MDW,3747,,0,73G 717
FL,1316,ATL,3682,MKE,3717,,0,717 73G
FL,1316,ATL,3682,MSP,3858,,0,717
FL,1316,ATL,3682,MSY,3861,,0,717
FL,1316,ATL,3682,OKC,3863,,0,717
FL,1316,ATL,3682,ORF,3611,,0,717
FL,1316,ATL,3682,PBI,3722,Y,0,733 73W
FL,1316,ATL,3682,PHL,3752,,0,717
FL,1316,ATL,3682,PHX,3462,Y,0,73W
FL,1316,ATL,3682,PIT,3570,,0,717 73G
FL,1316,ATL,3682,RDU,3626,,0,717
FL,1316,ATL,3682,RIC,3608,,0,717
FL,1316,ATL,3682,RSW,3793,,0,717
FL,1316,ATL,3682,SAN,3731,Y,0,73W
FL,1316,ATL,3682,SAT,3621,,0,73G
FL,1316,ATL,3682,SDF,4014,,0,717
FL,1316,ATL,3682,SFO,3469,,0,73G
FL,1316,ATL,3682,STL,3678,,0,717
FL,1316,ATL,3682,TPA,3646,,0,717
FL,1316,AUS,3673,ATL,3682,,0,73G
FL,1316,AUS,3673,DEN,3751,Y,0,73W
FL,1316,AUS,3673,ELP,3559,Y,0,73W
FL,1316,AUS,3673,HRL,3560,Y,0,735
FL,1316,AUS,3673,MCO,3878,Y,0,73C 73W
FL,1316,AUS,3673,MDW,3747,Y,0,73W
FL,1316,AUS,3673,OAK,3453,Y,0,73W
FL,1316,AUS,3673,SJC,3748,Y,0,73W
FL,1316,AUS,3673,SMF,3817,Y,0,73W
FL,1316,BDL,3825,ATL,3682,,0,717
FL,1316,BDL,3825,BWI,3849,Y,0,733
FL,1316,BDL,3825,MCO,3878,Y,0,73C
FL,1316,BDL,3825,MDW,3747,Y,0,73W
FL,1316,BHM,3811,BWI,3849,Y,0,73W
FL,1316,BHM,3811,DAL,3502,Y,0,73W
FL,1316,BHM,3811,LAS,3877,Y,0,73W
FL,1316,BHM,3811,MCO,3878,Y,0,73W
FL,1316,BHM,3811,TPA,3646,Y,0,73C
FL,1316,BNA,3690,BWI,3849,Y,0,738 73W
FL,1316,BNA,3690,CHS,3806,Y,0,73W
FL,1316,BNA,3690,HOU,3566,Y,0,735
FL,1316,BNA,3690,MCO,3878,Y,0,73W
FL,1316,BNA,3690,MDW,3747,Y,0,73W
FL,1316,BNA,3690,PIT,3570,Y,0,73C
FL,1316,BNA,3690,PVD,3641,,0,733
FL,1316,BNA,3690,TPA,3646,Y,0,73W
FL,1316,BOI,3495,DEN,3751,Y,0,73W
FL,1316,BOS,3448,ATL,3682,,0,717
FL,1316,BOS,3448,BWI,3849,Y,0,73W
FL,1316,BOS,3448,CAK,4112,,0,717
FL,1316,BOS,3448,MCO,3878,,0,717
FL,1316,BOS,3448,MDW,3747,Y,0,73W
FL,1316,BUF,3820,BWI,3849,Y,0,73C 73W
FL,1316,BUF,3820,FLL,3533,Y,0,73W
FL,1316,BUF,3820,MCO,3878,Y,0,73C
FL,1316,BUF,3820,MDW,3747,Y,0,73W 738 73H
FL,1316,BUR,3644,LAS,3877,Y,0,73W
FL,1316,BWI,3849,ABQ,4019,Y,0,73W
FL,1316,BWI,3849,ALB,3864,Y,0,73W
FL,1316,BWI,3849,ATL,3682,,0,73G
FL,1316,BWI,3849,AUS,3673,Y,0,73C
FL,1316,BWI,3849,BDL,3825,Y,0,73W
FL,1316,BWI,3849,BNA,3690,Y,0,73W
FL,1316,BWI,3849,BOS,3448,Y,0,73W 73C 733
FL,1316,BWI,3849,BUF,3820,Y,0,73W 73C
FL,1316,BWI,3849,CLE,3486,Y,0,733
FL,1316,BWI,3849,CLT,3876,Y,0,73W
FL,1316,BWI,3849,CMH,3759,Y,0,73W
FL,1316,BWI,3849,DAY,3627,Y,0,73W
FL,1316,BWI,3849,DEN,3751,Y,0,73W
FL,1316,BWI,3849,DTW,3645,Y,0,73W
FL,1316,BWI,3849,FLL,3533,,0,717
FL,1316,BWI,3849,FNT,4089,Y,0,73W
FL,1316,BWI,3849,IND,3585,Y,0,73C 73W
FL,1316,BWI,3849,ISP,3857,Y,0,73W
FL,1316,BWI,3849,LAS,3877,,0,73G
FL,1316,BWI,3849,LAX,3484,Y,0,738
FL,1316,BWI,3849,MCO,3878,,0,717
FL,1316,BWI,3849,MDW,3747,Y,0,73W
FL,1316,BWI,3849,MEM,3473,Y,0,73W
FL,1316,BWI,3849,MHT,4011,Y,0,73H 73W
FL,1316,BWI,3849,MSY,3861,Y,0,733
FL,1316,BWI,3849,ORF,3611,Y,0,73W 73C
FL,1316,BWI,3849,PHX,3462,Y,0,73W
FL,1316,BWI,3849,PIT,3570,Y,0,73W
FL,1316,BWI,3849,PVD,3641,Y,0,73W 73C
FL,1316,BWI,3849,PWM,3862,Y,0,73C
FL,1316,BWI,3849,RDU,3626,Y,0,73W 73C
FL,1316,BWI,3849,ROC,3622,Y,0,73W
FL,1316,BWI,3849,RSW,3793,,0,717
FL,1316,BWI,3849,SAN,3731,Y,0,73H
FL,1316,BWI,3849,SAT,3621,Y,0,73W
FL,1316,BWI,3849,SDF,4014,Y,0,73W
FL,1316,BWI,3849,SLC,3536,Y,0,73W
FL,1316,BWI,3849,STL,3678,Y,0,73W
FL,1316,BWI,3849,TPA,3646,,0,717
FL,1316,CAK,4112,ATL,3682,,0,717
FL,1316,CAK,4112,BOS,3448,,0,717
FL,1316,CAK,4112,LGA,3697,,0,717
FL,1316,CAK,4112,MCO,3878,,0,717
FL,1316,CAK,4112,TPA,3646,,0,717
FL,1316,CHS,3806,BWI,3849,Y,0,73W 73C
FL,1316,CHS,3806,MDW,3747,Y,0,73W
FL,1316,CHS,3806,TPA,3646,Y,0,73W
FL,1316,CLE,3486,DEN,3751,,0,73W
FL,1316,CLE,3486,MDW,3747,Y,0,73W
FL,1316,CLT,3876,BWI,3849,Y,0,73W
FL,1316,CLT,3876,MCO,3878,Y,0,73W 733
FL,1316,CLT,3876,MDW,3747,Y,0,73W
FL,1316,CMH,3759,ATL,3682,,0,717
FL,1316,CMH,3759,BWI,3849,Y,0,73W 73C
FL,1316,CMH,3759,MDW,3747,Y,0,73W
FL,1316,CMH,3759,RNO,3807,Y,0,73W
FL,1316,CMH,3759,STL,3678,Y,0,73W
FL,1316,CRP,3744,LBB,3829,Y,0,735
FL,1316,DAL,3502,AMA,3840,Y,0,735
FL,1316,DAL,3502,AUS,3673,Y,0,73W 735
FL,1316,DAL,3502,BHM,3811,Y,0,73C
FL,1316,DAL,3502,HOU,3566,,0,73W
FL,1316,DAL,3502,LBB,3829,Y,0,735 73C
FL,1316,DAL,3502,LIT,3660,Y,0,733 73W
FL,1316,DAL,3502,MAF,3652,Y,0,735 73W
FL,1316,DAL,3502,MCI,3458,Y,0,73W 73C
FL,1316,DAL,3502,MSY,3861,Y,0,73W 73C
FL,1316,DAL,3502,OKC,3863,Y,0,73W
FL,1316,DAL,3502,SAT,3621,Y,0,73C 73W 735
FL,1316,DAL,3502,SEA,3577,Y,0,73W
FL,1316,DAL,3502,SFO,3469,Y,0,73W
FL,1316,DAL,3502,SLC,3536,Y,0,73C
FL,1316,DAL,3502,STL,3678,Y,0,73W 73C
FL,1316,DAY,3627,ATL,3682,,0,717
FL,1316,DAY,3627,BWI,3849,Y,0,73W
FL,1316,DAY,3627,TPA,3646,,0,717
FL,1316,DCA,3520,ATL,3682,,0,717
FL,1316,DCA,3520,MKE,3717,,0,717
FL,1316,DCA,3520,RSW,3793,,0,717
FL,1316,DEN,3751,ABQ,4019,,0,73W
FL,1316,DEN,3751,AMA,3840,Y,0,73W
FL,1316,DEN,3751,ATL,3682,,0,73G
FL,1316,DEN,3751,BNA,3690,Y,0,738
FL,1316,DEN,3751,BWI,3849,Y,0,73H
FL,1316,DEN,3751,CMH,3759,Y,0,73W
FL,1316,DEN,3751,GEG,3467,Y,0,73W
FL,1316,DEN,3751,IND,3585,Y,0,73C
FL,1316,DEN,3751,LAS,3877,Y,0,73C 73W 73H
FL,1316,DEN,3751,LAX,3484,Y,0,73W 73C
FL,1316,DEN,3751,MCI,3458,Y,0,73W
FL,1316,DEN,3751,MCO,3878,Y,0,73W
FL,1316,DEN,3751,MDW,3747,Y,0,73W
FL,1316,DEN,3751,MKE,3717,Y,0,73W
FL,1316,DEN,3751,MSP,3858,Y,0,73W 73H
FL,1316,DEN,3751,MSY,3861,Y,0,73W
FL,1316,DEN,3751,OKC,3863,Y,0,73W
FL,1316,DEN,3751,OMA,3454,Y,0,73W
FL,1316,DEN,3751,ONT,3734,Y,0,73W
FL,1316,DEN,3751,ORF,3611,Y,0,73W
FL,1316,DEN,3751,PHX,3462,Y,0,73W
FL,1316,DEN,3751,SAN,3731,Y,0,73C
FL,1316,DEN,3751,SAT,3621,Y,0,73W 73C
FL,1316,DEN,3751,SLC,3536,Y,0,73W 733
FL,1316,DEN,3751,SMF,3817,Y,0,73W
FL,1316,DEN,3751,SNA,3867,Y,0,73W
FL,1316,DEN,3751,TPA,3646,Y,0,73W
FL,1316,DEN,3751,TUS,3636,Y,0,73W 73C
FL,1316,DFW,3670,AUS,3673,Y,0,M83
FL,1316,DSM,3729,MDW,3747,Y,0,733
FL,1316,DSM,3729,PHX,3462,Y,0,73W
FL,1316,DTW,3645,ATL,3682,,0,717 73G
FL,1316,DTW,3645,BWI,3849,Y,0,73W 73C
FL,1316,DTW,3645,LAX,3484,Y,0,73W
FL,1316,DTW,3645,MDW,3747,Y,0,73W
FL,1316,ELP,3559,LAX,3484,Y,0,73W
FL,1316,ELP,3559,PHL,3752,Y,0,73W
FL,1316,ELP,3559,SAT,3621,Y,0,73C
FL,1316,EWR,3494,BNA,3690,Y,0,73W
FL,1316,EWR,3494,MDW,3747,Y,0,73W
FL,1316,EWR,3494,MSY,3861,Y,0,73W
FL,1316,EYW,3875,TPA,3646,Y,0,73W
FL,1316,FLL,3533,ATL,3682,,0,717
FL,1316,FLL,3533,AUS,3673,Y,0,73W
FL,1316,FLL,3533,BWI,3849,,0,717
FL,1316,FLL,3533,HOU,3566,Y,0,73W
FL,1316,FLL,3533,MKE,3717,Y,0,73W
FL,1316,FLL,3533,MSY,3861,Y,0,73C
FL,1316,FLL,3533,PHX,3462,Y,0,73W
FL,1316,FLL,3533,SFO,3469,Y,0,73W
FL,1316,FLL,3533,TPA,3646,Y,0,73W
FL,1316,FNT,4089,BWI,3849,Y,0,73W
FL,1316,FNT,4089,MCO,3878,Y,0,73W
FL,1316,FNT,4089,TPA,3646,Y,0,73W
FL,1316,GEG,3467,DEN,3751,Y,0,73W
FL,1316,GRR,3685,STL,3678,Y,0,73C
FL,1316,GSP,4034,MDW,3747,Y,0,73W
FL,1316,HOU,3566,ATL,3682,,0,717
FL,1316,HOU,3566,AUS,3673,Y,0,735
FL,1316,HOU,3566,BWI,3849,Y,0,73W 73H
FL,1316,HOU,3566,CHS,3806,Y,0,73W
FL,1316,HOU,3566,CLT,3876,Y,0,733
FL,1316,HOU,3566,CRP,3744,Y,0,735
FL,1316,HOU,3566,DAL,3502,Y,0,735 73W 73C 733
FL,1316,HOU,3566,DEN,3751,Y,0,73H
FL,1316,HOU,3566,GSP,4034,Y,0,73W
FL,1316,HOU,3566,HRL,3560,Y,0,735 733
FL,1316,HOU,3566,ISP,3857,Y,0,73W
FL,1316,HOU,3566,LAS,3877,Y,0,73H
FL,1316,HOU,3566,LAX,3484,,0,73W
FL,1316,HOU,3566,LIT,3660,Y,0,735
FL,1316,HOU,3566,MCI,3458,Y,0,73W 733
FL,1316,HOU,3566,MCO,3878,Y,0,733
FL,1316,HOU,3566,MDW,3747,Y,0,73W
FL,1316,HOU,3566,MSY,3861,Y,0,735 73W 73C 733
FL,1316,HOU,3566,OKC,3863,Y,0,73W
FL,1316,HOU,3566,PHX,3462,Y,0,738 73W
FL,1316,HOU,3566,PVD,3641,Y,0,73H
FL,1316,HOU,3566,RDU,3626,Y,0,733
FL,1316,HOU,3566,SAT,3621,,1,735
FL,1316,HOU,3566,SNA,3867,Y,0,73W
FL,1316,HOU,3566,TPA,3646,Y,0,73C
FL,1316,HOU,3566,TUL,3855,Y,0,73W
FL,1316,HRL,3560,HOU,3566,Y,0,735 733
FL,1316,HRL,3560,MAF,3652,Y,0,735
FL,1316,IAD,3714,DEN,3751,Y,0,73W
FL,1316,IAD,3714,MDW,3747,Y,0,73W
FL,1316,IAD,3714,TPA,3646,Y,0,73W
FL,1316,ICT,3457,DAL,3502,Y,0,73W 73C
FL,1316,ICT,3457,MDW,3747,Y,0,73W
FL,1316,IND,3585,ATL,3682,,0,717
FL,1316,IND,3585,BWI,3849,Y,0,73C 73W
FL,1316,IND,3585,DEN,3751,Y,0,73W
FL,1316,IND,3585,LAS,3877,Y,0,73W
FL,1316,IND,3585,MCI,3458,Y,0,73C
FL,1316,IND,3585,MCO,3878,,0,717
FL,1316,IND,3585,TPA,3646,,0,717
FL,1316,ISP,3857,BWI,3849,Y,0,73W
FL,1316,ISP,3857,FLL,3533,Y,0,73W
FL,1316,ISP,3857,MCO,3878,Y,0,73W
FL,1316,ISP,3857,SNA,3867,Y,0,73W
FL,1316,ISP,3857,TPA,3646,Y,0,73W
FL,1316,JAN,3580,HOU,3566,Y,0,73W
FL,1316,JAN,3580,MCO,3878,Y,0,73W
FL,1316,JAX,3712,ATL,3682,,0,717
FL,1316,JAX,3712,BWI,3849,Y,0,73W
FL,1316,LAS,3877,ATL,3682,,0,73G
FL,1316,LAS,3877,AUS,3673,Y,0,73W
FL,1316,LAS,3877,BUR,3644,Y,0,73W
FL,1316,LAS,3877,BWI,3849,,0,73G
FL,1316,LAS,3877,DEN,3751,Y,0,73C 73W
FL,1316,LAS,3877,HOU,3566,Y,0,73H
FL,1316,LAS,3877,IND,3585,Y,0,73C 73W
FL,1316,LAS,3877,LAX,3484,Y,0,73W
FL,1316,LAS,3877,MDW,3747,Y,0,73H 73W
FL,1316,LAS,3877,MKE,3717,Y,0,73W
FL,1316,LAS,3877,OAK,3453,Y,0,73W
FL,1316,LAS,3877,PHX,3462,Y,0,73W 73C
FL,1316,LAS,3877,PVD,3641,Y,0,73W 738
FL,1316,LAS,3877,RDU,3626,Y,0,73W
FL,1316,LAS,3877,RNO,3807,Y,0,73W
FL,1316,LAS,3877,SAN,3731,Y,0,73W
FL,1316,LAS,3877,SAT,3621,Y,0,73W 733
FL,1316,LAS,3877,SEA,3577,Y,0,73C
FL,1316,LAS,3877,SLC,3536,Y,0,73C
FL,1316,LAS,3877,SMF,3817,Y,0,73C 73H
FL,1316,LAS,3877,SNA,3867,,0,73G
FL,1316,LAS,3877,TPA,3646,Y,0,73H
FL,1316,LAS,3877,TUS,3636,Y,0,73C
FL,1316,LAX,3484,ATL,3682,,0,73G
FL,1316,LAX,3484,DEN,3751,Y,0,73W
FL,1316,LAX,3484,HOU,3566,Y,0,73W
FL,1316,LAX,3484,LAS,3877,Y,0,73W
FL,1316,LAX,3484,MDW,3747,Y,0,73H 738
FL,1316,LAX,3484,MKE,3717,Y,0,73W
FL,1316,LAX,3484,OAK,3453,,0,73W
FL,1316,LAX,3484,PWM,3862,Y,0,73W
FL,1316,LAX,3484,RNO,3807,Y,0,73W
FL,1316,LBB,3829,DAL,3502,Y,0,735
FL,1316,LBB,3829,HRL,3560,Y,0,735
FL,1316,LBB,3829,LAS,3877,Y,0,73C
FL,1316,LGA,3697,ATL,3682,,0,717
FL,1316,LGA,3697,CAK,4112,,0,717
FL,1316,LGA,3697,MDW,3747,Y,0,73H 73W
FL,1316,LIT,3660,BWI,3849,Y,0,73W 733
FL,1316,LIT,3660,DAL,3502,Y,0,73W
FL,1316,LIT,3660,STL,3678,Y,0,73W
FL,1316,MAF,3652,DAL,3502,Y,0,735 73W
FL,1316,MCI,3458,ATL,3682,,0,717
FL,1316,MCI,3458,BWI,3849,Y,0,73W
FL,1316,MCI,3458,DAL,3502,Y,0,73W
FL,1316,MCI,3458,DEN,3751,Y,0,738 73C 73W
FL,1316,MCI,3458,IND,3585,Y,0,73C 73W
FL,1316,MCI,3458,LAS,3877,Y,0,73H
FL,1316,MCI,3458,LAX,3484,Y,0,73C
FL,1316,MCI,3458,MCO,3878,Y,0,73W
FL,1316,MCI,3458,MDW,3747,Y,0,73W
FL,1316,MCI,3458,MKE,3717,Y,0,73W
FL,1316,MCI,3458,MSP,3858,Y,0,73C
FL,1316,MCI,3458,MSY,3861,Y,0,73W
FL,1316,MCI,3458,PDX,3720,Y,0,733
FL,1316,MCI,3458,PHL,3752,Y,0,73W
FL,1316,MCI,3458,SEA,3577,Y,0,73W
FL,1316,MCI,3458,SFO,3469,Y,0,73W
FL,1316,MCI,3458,STL,3678,Y,0,73W
FL,1316,MCI,3458,TPA,3646,Y,0,73W
FL,1316,MCO,3878,ALB,3864,Y,0,73W
FL,1316,MCO,3878,ATL,3682,,0,717 73G
FL,1316,MCO,3878,AUS,3673,Y,0,73W
FL,1316,MCO,3878,BDL,3825,Y,0,73C 73W
FL,1316,MCO,3878,BHM,3811,Y,0,73W
FL,1316,MCO,3878,BNA,3690,Y,0,73W
FL,1316,MCO,3878,BOS,3448,,0,717
FL,1316,MCO,3878,BUF,3820,Y,0,73W
FL,1316,MCO,3878,BWI,3849,,0,717
FL,1316,MCO,3878,CAK,4112,,0,717
FL,1316,MCO,3878,CLT,3876,Y,0,73W
FL,1316,MCO,3878,DEN,3751,Y,0,73W 73H
FL,1316,MCO,3878,HOU,3566,,1,73W
FL,1316,MCO,3878,IND,3585,,0,717
FL,1316,MCO,3878,ISP,3857,Y,0,73W
FL,1316,MCO,3878,JAN,3580,Y,0,73W
FL,1316,MCO,3878,MDW,3747,,0,717
FL,1316,MCO,3878,MEM,3473,Y,0,73C 73W
FL,1316,MCO,3878,MKE,3717,Y,0,73W
FL,1316,MCO,3878,MSP,3858,Y,0,73W 73C
FL,1316,MCO,3878,MSY,3861,Y,0,73W 73C 733
FL,1316,MCO,3878,ORF,3611,,1,717
FL,1316,MCO,3878,PHL,3752,Y,0,73W
FL,1316,MCO,3878,PHX,3462,Y,0,73C 738
FL,1316,MCO,3878,PIT,3570,,0,717
FL,1316,MCO,3878,PVD,3641,Y,0,73W 733
FL,1316,MCO,3878,RDU,3626,Y,0,73C
FL,1316,MCO,3878,SAT,3621,Y,0,73W
FL,1316,MCO,3878,SDF,4014,Y,0,73W
FL,1316,MCO,3878,STL,3678,Y,0,73C 73W
FL,1316,MDW,3747,ABQ,4019,Y,0,73W
FL,1316,MDW,3747,ALB,3864,Y,0,73H
FL,1316,MDW,3747,ATL,3682,,0,73G 717
FL,1316,MDW,3747,AUS,3673,Y,0,73W
FL,1316,MDW,3747,BDL,3825,Y,0,73W
FL,1316,MDW,3747,BHM,3811,Y,0,73W
FL,1316,MDW,3747,BNA,3690,Y,0,73W
FL,1316,MDW,3747,BOS,3448,Y,0,73W
FL,1316,MDW,3747,BUF,3820,Y,0,73W 738
FL,1316,MDW,3747,BWI,3849,Y,0,73W
FL,1316,MDW,3747,CHS,3806,Y,0,73W
FL,1316,MDW,3747,CLE,3486,,0,73W
FL,1316,MDW,3747,CLT,3876,Y,0,73W
FL,1316,MDW,3747,CMH,3759,Y,0,73C 73W 73H
FL,1316,MDW,3747,DEN,3751,Y,0,73W
FL,1316,MDW,3747,DSM,3729,Y,0,73W
FL,1316,MDW,3747,DTW,3645,Y,0,73W
FL,1316,MDW,3747,EWR,3494,Y,0,73W
FL,1316,MDW,3747,GSP,4034,Y,0,73W
FL,1316,MDW,3747,HOU,3566,Y,0,73H 73W
FL,1316,MDW,3747,IAD,3714,Y,0,73W
FL,1316,MDW,3747,ICT,3457,Y,0,73W
FL,1316,MDW,3747,JAN,3580,Y,0,73W
FL,1316,MDW,3747,LAS,3877,Y,0,73W 738
FL,1316,MDW,3747,LAX,3484,Y,0,73W 73H
FL,1316,MDW,3747,LGA,3697,Y,0,73W
FL,1316,MDW,3747,LIT,3660,Y,0,73W
FL,1316,MDW,3747,MCI,3458,Y,0,73W
FL,1316,MDW,3747,MCO,3878,,0,717 73G
FL,1316,MDW,3747,MEM,3473,Y,0,73W
FL,1316,MDW,3747,MHT,4011,Y,0,73H
FL,1316,MDW,3747,MSP,3858,Y,0,73W
FL,1316,MDW,3747,MSY,3861,Y,0,73W
FL,1316,MDW,3747,OAK,3453,Y,0,73W
FL,1316,MDW,3747,OKC,3863,Y,0,73W
FL,1316,MDW,3747,OMA,3454,Y,0,73W
FL,1316,MDW,3747,ONT,3734,Y,0,73W
FL,1316,MDW,3747,ORF,3611,Y,0,73W
FL,1316,MDW,3747,PDX,3720,Y,0,73W 73H
FL,1316,MDW,3747,PHL,3752,Y,0,73W 73H
FL,1316,MDW,3747,PHX,3462,Y,0,73W 73H
FL,1316,MDW,3747,PIT,3570,Y,0,73W 73H
FL,1316,MDW,3747,PVD,3641,Y,0,73W
FL,1316,MDW,3747,RDU,3626,Y,0,73W
FL,1316,MDW,3747,ROC,3622,Y,0,73W
FL,1316,MDW,3747,RSW,3793,,0,717
FL,1316,MDW,3747,SAN,3731,Y,0,73H 73W 738
FL,1316,MDW,3747,SAT,3621,Y,0,73W
FL,1316,MDW,3747,SDF,4014,Y,0,73W 733
FL,1316,MDW,3747,SEA,3577,Y,0,73W 73H
FL,1316,MDW,3747,SFO,3469,Y,0,73W
FL,1316,MDW,3747,SJC,3748,Y,0,73W
FL,1316,MDW,3747,SLC,3536,Y,0,73W
FL,1316,MDW,3747,SMF,3817,Y,0,73W
FL,1316,MDW,3747,STL,3678,Y,0,73W 73C
FL,1316,MDW,3747,TPA,3646,Y,0,73W
FL,1316,MDW,3747,TUL,3855,Y,0,73W
FL,1316,MDW,3747,TUS,3636,Y,0,73W
FL,1316,MEM,3473,BWI,3849,Y,0,73W
FL,1316,MEM,3473,HOU,3566,Y,0,733
FL,1316,MEM,3473,LAS,3877,Y,0,73C
FL,1316,MEM,3473,MCO,3878,Y,0,73W
FL,1316,MEM,3473,MDW,3747,Y,0,73W
FL,1316,MEM,3473,TPA,3646,Y,0,73W
FL,1316,MHT,4011,BWI,3849,Y,0,73H 73W
FL,1316,MHT,4011,MDW,3747,Y,0,73H 73W
FL,1316,MHT,4011,MSP,3858,Y,0,73H
FL,1316,MHT,4011,TPA,3646,Y,0,73W
FL,1316,MKE,3717,ATL,3682,,0,717 73G
FL,1316,MKE,3717,BOS,3448,Y,0,73W
FL,1316,MKE,3717,BWI,3849,Y,0,73W 73C
FL,1316,MKE,3717,DCA,3520,,0,717
FL,1316,MKE,3717,DEN,3751,Y,0,73W
FL,1316,MKE,3717,FLL,3533,Y,0,73W
FL,1316,MKE,3717,LAS,3877,Y,0,73W
FL,1316,MKE,3717,LAX,3484,Y,0,73W
FL,1316,MKE,3717,MCI,3458,Y,0,73W
FL,1316,MKE,3717,MCO,3878,Y,0,73W
FL,1316,MKE,3717,MSP,3858,Y,0,73W
FL,1316,MKE,3717,MSY,3861,Y,0,73C 73W
FL,1316,MKE,3717,PHX,3462,Y,0,73W
FL,1316,MKE,3717,RSW,3793,Y,0,73W
FL,1316,MKE,3717,SEA,3577,Y,0,73W
FL,1316,MKE,3717,SFO,3469,Y,0,73W
FL,1316,MKE,3717,STL,3678,Y,0,73C
FL,1316,MKE,3717,TPA,3646,Y,0,73W
FL,1316,MSP,3858,ATL,3682,,0,717
FL,1316,MSP,3858,DEN,3751,Y,0,73C
FL,1316,MSP,3858,MCI,3458,Y,0,73W 73C
FL,1316,MSP,3858,MCO,3878,Y,0,73W
FL,1316,MSP,3858,MDW,3747,Y,0,73W 73H
FL,1316,MSP,3858,MKE,3717,Y,0,73C 73W
FL,1316,MSP,3858,OAK,3453,Y,0,73W
FL,1316,MSP,3858,PHX,3462,Y,0,73W
FL,1316,MSP,3858,STL,3678,Y,0,73W
FL,1316,MSY,3861,ATL,3682,,0,717
FL,1316,MSY,3861,AUS,3673,Y,0,73C
FL,1316,MSY,3861,BWI,3849,Y,0,73W
FL,1316,MSY,3861,DAL,3502,Y,0,73W 73C 733
FL,1316,MSY,3861,DEN,3751,Y,0,73W
FL,1316,MSY,3861,EWR,3494,Y,0,73W
FL,1316,MSY,3861,EYW,3875,Y,0,73W
FL,1316,MSY,3861,FLL,3533,Y,0,73W 73C
